ContactId,PurchaseId,ProductId,PurchasedOn,TotalPrice,ActivityTypeDisplay,Subject
CNTID_1119,OPID_1281,ProdID_1281,2018-11-08,48,OnlinePurchase,Purchased a product online
CNTID_1119,OPID_1282,ProdID_1282,2018-11-12,37,OnlinePurchase,Purchased a product online
CNTID_1119,OPID_1283,ProdID_1283,2019-01-09,88,OnlinePurchase,Purchased a product online
CNTID_1120,OPID_1284,ProdID_1284,2018-10-24,126,OnlinePurchase,Purchased a product online
CNTID_1121,OPID_1285,ProdID_1285,2017-09-11,170,OnlinePurchase,Purchased a product online
CNTID_1121,OPID_1286,ProdID_1286,2018-06-16,230,OnlinePurchase,Purchased a product online
CNTID_1122,OPID_1287,ProdID_1287,2018-09-10,241,OnlinePurchase,Purchased a product online
CNTID_1122,OPID_1288,ProdID_1288,2018-11-28,158,OnlinePurchase,Purchased a product online
CNTID_1122,OPID_1289,ProdID_1289,2018-12-01,177,OnlinePurchase,Purchased a product online
CNTID_1122,OPID_1290,ProdID_1290,2019-01-16,89,OnlinePurchase,Purchased a product online
CNTID_1122,OPID_1291,ProdID_1291,2019-01-23,167,OnlinePurchase,Purchased a product online
CNTID_1123,OPID_1292,ProdID_1292,2017-06-28,203,OnlinePurchase,Purchased a product online
CNTID_1123,OPID_1293,ProdID_1293,2018-06-15,96,OnlinePurchase,Purchased a product online
CNTID_1124,OPID_1294,ProdID_1294,2018-09-19,117,OnlinePurchase,Purchased a product online
CNTID_1124,OPID_1295,ProdID_1295,2018-09-29,191,OnlinePurchase,Purchased a product online
CNTID_1124,OPID_1296,ProdID_1296,2018-10-01,227,OnlinePurchase,Purchased a product online
CNTID_1124,OPID_1297,ProdID_1297,2019-01-05,42,OnlinePurchase,Purchased a product online
CNTID_1126,OPID_1298,ProdID_1298,2017-09-20,179,OnlinePurchase,Purchased a product online
CNTID_1126,OPID_1299,ProdID_1299,2018-03-29,176,OnlinePurchase,Purchased a product online
CNTID_1126,OPID_1300,ProdID_1300,2018-10-04,243,OnlinePurchase,Purchased a product online
CNTID_1126,OPID_1301,ProdID_1301,2019-01-02,87,OnlinePurchase,Purchased a product online
CNTID_1128,OPID_1302,ProdID_1302,2017-07-16,136,OnlinePurchase,Purchased a product online
CNTID_1128,OPID_1303,ProdID_1303,2018-05-26,130,OnlinePurchase,Purchased a product online
CNTID_1128,OPID_1304,ProdID_1304,2018-11-06,243,OnlinePurchase,Purchased a product online
CNTID_1128,OPID_1305,ProdID_1305,2018-11-21,68,OnlinePurchase,Purchased a product online
CNTID_1129,OPID_1306,ProdID_1306,2018-08-07,191,OnlinePurchase,Purchased a product online
CNTID_1129,OPID_1307,ProdID_1307,2018-08-11,116,OnlinePurchase,Purchased a product online
CNTID_1130,OPID_1308,ProdID_1308,2018-09-27,103,OnlinePurchase,Purchased a product online
CNTID_1133,OPID_1309,ProdID_1309,2018-11-09,109,OnlinePurchase,Purchased a product online
CNTID_1133,OPID_1310,ProdID_1310,2018-12-13,159,OnlinePurchase,Purchased a product online
CNTID_1133,OPID_1311,ProdID_1311,2019-01-04,191,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1312,ProdID_1312,2018-06-10,39,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1313,ProdID_1313,2018-07-08,172,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1314,ProdID_1314,2018-11-13,222,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1315,ProdID_1315,2019-01-04,90,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1316,ProdID_1316,2019-01-23,62,OnlinePurchase,Purchased a product online
CNTID_1135,OPID_1317,ProdID_1317,2018-07-14,183,OnlinePurchase,Purchased a product online
CNTID_1135,OPID_1318,ProdID_1318,2018-09-11,123,OnlinePurchase,Purchased a product online
CNTID_1135,OPID_1319,ProdID_1319,2018-12-31,46,OnlinePurchase,Purchased a product online
CNTID_1136,OPID_1320,ProdID_1320,2017-08-03,124,OnlinePurchase,Purchased a product online
CNTID_1136,OPID_1321,ProdID_1321,2017-11-08,55,OnlinePurchase,Purchased a product online
CNTID_1136,OPID_1322,ProdID_1322,2018-07-27,172,OnlinePurchase,Purchased a product online
CNTID_1136,OPID_1323,ProdID_1323,2018-08-23,160,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1324,ProdID_1324,2017-08-19,170,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1325,ProdID_1325,2018-01-14,68,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1326,ProdID_1326,2018-09-06,52,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1327,ProdID_1327,2019-01-10,246,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1328,ProdID_1328,2019-01-16,170,OnlinePurchase,Purchased a product online
CNTID_1138,OPID_1329,ProdID_1329,2018-08-22,184,OnlinePurchase,Purchased a product online
CNTID_1138,OPID_1330,ProdID_1330,2018-12-15,112,OnlinePurchase,Purchased a product online
CNTID_1138,OPID_1331,ProdID_1331,2019-01-19,127,OnlinePurchase,Purchased a product online
CNTID_1138,OPID_1332,ProdID_1332,2019-01-30,46,OnlinePurchase,Purchased a product online
CNTID_1139,OPID_1333,ProdID_1333,2017-02-22,229,OnlinePurchase,Purchased a product online
CNTID_1141,OPID_1334,ProdID_1334,2018-07-19,132,OnlinePurchase,Purchased a product online
CNTID_1141,OPID_1335,ProdID_1335,2019-01-29,148,OnlinePurchase,Purchased a product online
CNTID_1141,OPID_1336,ProdID_1336,2019-02-05,38,OnlinePurchase,Purchased a product online
CNTID_1141,OPID_1337,ProdID_1337,2019-02-05,154,OnlinePurchase,Purchased a product online
CNTID_1143,OPID_1338,ProdID_1338,2018-10-03,80,OnlinePurchase,Purchased a product online
CNTID_1143,OPID_1339,ProdID_1339,2018-11-21,246,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1340,ProdID_1340,2018-11-20,190,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1341,ProdID_1341,2019-01-23,62,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1342,ProdID_1342,2019-02-04,126,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1343,ProdID_1343,2019-02-05,43,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1344,ProdID_1344,2019-02-05,224,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1345,ProdID_1345,2018-08-24,151,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1346,ProdID_1346,2018-12-20,183,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1347,ProdID_1347,2018-12-22,234,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1348,ProdID_1348,2019-01-30,191,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1349,ProdID_1349,2019-02-04,241,OnlinePurchase,Purchased a product online
CNTID_1148,OPID_1350,ProdID_1350,2018-02-22,226,OnlinePurchase,Purchased a product online
CNTID_1148,OPID_1351,ProdID_1351,2018-11-27,121,OnlinePurchase,Purchased a product online
CNTID_1148,OPID_1352,ProdID_1352,2018-12-12,205,OnlinePurchase,Purchased a product online
CNTID_1148,OPID_1353,ProdID_1353,2019-01-10,71,OnlinePurchase,Purchased a product online
CNTID_1149,OPID_1354,ProdID_1354,2017-12-29,126,OnlinePurchase,Purchased a product online
CNTID_1149,OPID_1355,ProdID_1355,2018-03-21,89,OnlinePurchase,Purchased a product online
CNTID_1150,OPID_1356,ProdID_1356,2017-02-12,99,OnlinePurchase,Purchased a product online
CNTID_1150,OPID_1357,ProdID_1357,2018-10-01,229,OnlinePurchase,Purchased a product online
CNTID_1150,OPID_1358,ProdID_1358,2018-12-18,74,OnlinePurchase,Purchased a product online
CNTID_1150,OPID_1359,ProdID_1359,2019-02-04,147,OnlinePurchase,Purchased a product online
CNTID_1151,OPID_1360,ProdID_1360,2019-02-03,121,OnlinePurchase,Purchased a product online
CNTID_1152,OPID_1361,ProdID_1361,2019-02-04,219,OnlinePurchase,Purchased a product online
CNTID_1152,OPID_1362,ProdID_1362,2019-02-06,188,OnlinePurchase,Purchased a product online
CNTID_1152,OPID_1363,ProdID_1363,2019-02-06,69,OnlinePurchase,Purchased a product online
CNTID_1153,OPID_1364,ProdID_1364,2017-12-03,207,OnlinePurchase,Purchased a product online
CNTID_1153,OPID_1365,ProdID_1365,2018-04-16,69,OnlinePurchase,Purchased a product online
CNTID_1153,OPID_1366,ProdID_1366,2018-09-30,179,OnlinePurchase,Purchased a product online
CNTID_1153,OPID_1367,ProdID_1367,2018-12-30,90,OnlinePurchase,Purchased a product online
CNTID_1154,OPID_1368,ProdID_1368,2018-04-16,152,OnlinePurchase,Purchased a product online
CNTID_1154,OPID_1369,ProdID_1369,2018-08-17,61,OnlinePurchase,Purchased a product online
CNTID_1154,OPID_1370,ProdID_1370,2019-01-08,127,OnlinePurchase,Purchased a product online
CNTID_1154,OPID_1371,ProdID_1371,2019-02-02,211,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1372,ProdID_1372,2017-08-09,152,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1373,ProdID_1373,2017-09-24,215,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1374,ProdID_1374,2018-09-08,203,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1375,ProdID_1375,2018-11-26,139,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1376,ProdID_1376,2019-01-03,107,OnlinePurchase,Purchased a product online
CNTID_1156,OPID_1377,ProdID_1377,2018-09-28,75,OnlinePurchase,Purchased a product online
CNTID_1156,OPID_1378,ProdID_1378,2018-12-21,114,OnlinePurchase,Purchased a product online
CNTID_1156,OPID_1379,ProdID_1379,2019-01-24,165,OnlinePurchase,Purchased a product online
CNTID_1157,OPID_1380,ProdID_1380,2017-01-16,99,OnlinePurchase,Purchased a product online
CNTID_1157,OPID_1381,ProdID_1381,2018-01-08,63,OnlinePurchase,Purchased a product online
CNTID_1157,OPID_1382,ProdID_1382,2018-12-29,149,OnlinePurchase,Purchased a product online
CNTID_1157,OPID_1383,ProdID_1383,2019-01-07,98,OnlinePurchase,Purchased a product online
CNTID_1159,OPID_1384,ProdID_1384,2017-03-03,178,OnlinePurchase,Purchased a product online
CNTID_1159,OPID_1385,ProdID_1385,2017-11-11,68,OnlinePurchase,Purchased a product online
CNTID_1159,OPID_1386,ProdID_1386,2018-05-06,221,OnlinePurchase,Purchased a product online
CNTID_1161,OPID_1387,ProdID_1387,2017-03-02,198,OnlinePurchase,Purchased a product online
CNTID_1161,OPID_1388,ProdID_1388,2017-08-03,104,OnlinePurchase,Purchased a product online
CNTID_1161,OPID_1389,ProdID_1389,2017-11-22,62,OnlinePurchase,Purchased a product online
CNTID_1162,OPID_1390,ProdID_1390,2017-03-21,114,OnlinePurchase,Purchased a product online
CNTID_1162,OPID_1391,ProdID_1391,2018-08-26,95,OnlinePurchase,Purchased a product online
CNTID_1162,OPID_1392,ProdID_1392,2019-02-02,83,OnlinePurchase,Purchased a product online
CNTID_1163,OPID_1393,ProdID_1393,2017-03-28,224,OnlinePurchase,Purchased a product online
CNTID_1163,OPID_1394,ProdID_1394,2018-09-18,31,OnlinePurchase,Purchased a product online
CNTID_1163,OPID_1395,ProdID_1395,2019-01-14,143,OnlinePurchase,Purchased a product online
CNTID_1165,OPID_1396,ProdID_1396,2018-08-24,228,OnlinePurchase,Purchased a product online
CNTID_1165,OPID_1397,ProdID_1397,2018-08-28,89,OnlinePurchase,Purchased a product online
CNTID_1165,OPID_1398,ProdID_1398,2018-10-06,70,OnlinePurchase,Purchased a product online
CNTID_1165,OPID_1399,ProdID_1399,2018-12-21,156,OnlinePurchase,Purchased a product online
CNTID_1168,OPID_1400,ProdID_1400,2018-08-18,192,OnlinePurchase,Purchased a product online
CNTID_1169,OPID_1401,ProdID_1401,2017-09-18,58,OnlinePurchase,Purchased a product online
CNTID_1169,OPID_1402,ProdID_1402,2018-08-19,198,OnlinePurchase,Purchased a product online
CNTID_1169,OPID_1403,ProdID_1403,2018-09-25,186,OnlinePurchase,Purchased a product online
CNTID_1170,OPID_1404,ProdID_1404,2017-12-15,204,OnlinePurchase,Purchased a product online
CNTID_1171,OPID_1405,ProdID_1405,2017-09-09,182,OnlinePurchase,Purchased a product online
CNTID_1172,OPID_1406,ProdID_1406,2018-04-08,222,OnlinePurchase,Purchased a product online
CNTID_1172,OPID_1407,ProdID_1407,2018-04-16,64,OnlinePurchase,Purchased a product online
CNTID_1172,OPID_1408,ProdID_1408,2018-09-24,75,OnlinePurchase,Purchased a product online
CNTID_1172,OPID_1409,ProdID_1409,2018-11-03,94,OnlinePurchase,Purchased a product online
CNTID_1173,OPID_1410,ProdID_1410,2017-08-16,43,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1411,ProdID_1411,2017-10-19,133,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1412,ProdID_1412,2018-12-14,208,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1413,ProdID_1413,2019-01-15,180,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1414,ProdID_1414,2019-02-04,160,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1415,ProdID_1415,2019-02-04,138,OnlinePurchase,Purchased a product online
CNTID_1175,OPID_1416,ProdID_1416,2017-01-19,207,OnlinePurchase,Purchased a product online
CNTID_1175,OPID_1417,ProdID_1417,2017-05-10,225,OnlinePurchase,Purchased a product online
CNTID_1175,OPID_1418,ProdID_1418,2018-07-23,132,OnlinePurchase,Purchased a product online
CNTID_1175,OPID_1419,ProdID_1419,2019-01-13,80,OnlinePurchase,Purchased a product online
CNTID_1176,OPID_1420,ProdID_1420,2017-11-15,102,OnlinePurchase,Purchased a product online
CNTID_1176,OPID_1421,ProdID_1421,2018-09-05,234,OnlinePurchase,Purchased a product online
CNTID_1176,OPID_1422,ProdID_1422,2018-10-21,75,OnlinePurchase,Purchased a product online
CNTID_1177,OPID_1423,ProdID_1423,2018-03-05,100,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1424,ProdID_1424,2018-10-20,241,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1425,ProdID_1425,2018-10-25,164,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1426,ProdID_1426,2018-12-03,187,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1427,ProdID_1427,2019-01-18,201,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1428,ProdID_1428,2019-01-19,225,OnlinePurchase,Purchased a product online
CNTID_1179,OPID_1429,ProdID_1429,2018-05-08,157,OnlinePurchase,Purchased a product online
CNTID_1179,OPID_1430,ProdID_1430,2018-10-03,238,OnlinePurchase,Purchased a product online
CNTID_1179,OPID_1431,ProdID_1431,2019-01-08,214,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1432,ProdID_1432,2018-07-30,155,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1433,ProdID_1433,2018-08-17,182,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1434,ProdID_1434,2018-09-16,202,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1435,ProdID_1435,2018-12-06,232,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1436,ProdID_1436,2019-01-07,179,OnlinePurchase,Purchased a product online
CNTID_1184,OPID_1437,ProdID_1437,2017-01-01,111,OnlinePurchase,Purchased a product online
CNTID_1184,OPID_1438,ProdID_1438,2018-07-04,172,OnlinePurchase,Purchased a product online
CNTID_1184,OPID_1439,ProdID_1439,2018-08-19,68,OnlinePurchase,Purchased a product online
CNTID_1184,OPID_1440,ProdID_1440,2019-01-24,130,OnlinePurchase,Purchased a product online
CNTID_1185,OPID_1441,ProdID_1441,2017-10-13,112,OnlinePurchase,Purchased a product online
CNTID_1185,OPID_1442,ProdID_1442,2017-11-12,147,OnlinePurchase,Purchased a product online
CNTID_1185,OPID_1443,ProdID_1443,2018-03-22,41,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1444,ProdID_1444,2017-08-07,125,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1445,ProdID_1445,2018-11-12,102,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1446,ProdID_1446,2019-02-05,40,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1447,ProdID_1447,2019-02-06,85,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1448,ProdID_1448,2019-02-06,126,OnlinePurchase,Purchased a product online
CNTID_1187,OPID_1449,ProdID_1449,2018-09-27,237,OnlinePurchase,Purchased a product online
CNTID_1187,OPID_1450,ProdID_1450,2019-01-13,186,OnlinePurchase,Purchased a product online
CNTID_1187,OPID_1451,ProdID_1451,2019-02-05,30,OnlinePurchase,Purchased a product online
CNTID_1187,OPID_1452,ProdID_1452,2019-02-05,108,OnlinePurchase,Purchased a product online
CNTID_1189,OPID_1453,ProdID_1453,2018-08-17,58,OnlinePurchase,Purchased a product online
CNTID_1189,OPID_1454,ProdID_1454,2018-12-03,189,OnlinePurchase,Purchased a product online
CNTID_1190,OPID_1455,ProdID_1455,2018-08-04,229,OnlinePurchase,Purchased a product online
CNTID_1190,OPID_1456,ProdID_1456,2018-11-13,134,OnlinePurchase,Purchased a product online
CNTID_1190,OPID_1457,ProdID_1457,2019-02-03,129,OnlinePurchase,Purchased a product online
CNTID_1190,OPID_1458,ProdID_1458,2019-02-04,143,OnlinePurchase,Purchased a product online
CNTID_1191,OPID_1459,ProdID_1459,2017-08-09,198,OnlinePurchase,Purchased a product online
CNTID_1193,OPID_1460,ProdID_1460,2017-11-03,90,OnlinePurchase,Purchased a product online
CNTID_1193,OPID_1461,ProdID_1461,2017-12-25,129,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1462,ProdID_1462,2018-02-17,157,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1463,ProdID_1463,2018-12-09,241,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1464,ProdID_1464,2019-01-22,192,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1465,ProdID_1465,2019-01-25,128,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1466,ProdID_1466,2019-02-03,86,OnlinePurchase,Purchased a product online
CNTID_1195,OPID_1467,ProdID_1467,2018-02-26,165,OnlinePurchase,Purchased a product online
CNTID_1196,OPID_1468,ProdID_1468,2018-11-06,74,OnlinePurchase,Purchased a product online
CNTID_1196,OPID_1469,ProdID_1469,2018-12-09,66,OnlinePurchase,Purchased a product online
CNTID_1196,OPID_1470,ProdID_1470,2018-12-09,41,OnlinePurchase,Purchased a product online
CNTID_1196,OPID_1471,ProdID_1471,2018-12-10,34,OnlinePurchase,Purchased a product online
CNTID_1200,OPID_1472,ProdID_1472,2019-01-20,114,OnlinePurchase,Purchased a product online
CNTID_1200,OPID_1473,ProdID_1473,2019-01-25,84,OnlinePurchase,Purchased a product online
CNTID_1200,OPID_1474,ProdID_1474,2019-01-29,54,OnlinePurchase,Purchased a product online
CNTID_1200,OPID_1475,ProdID_1475,2019-02-03,61,OnlinePurchase,Purchased a product online
CNTID_1201,OPID_1476,ProdID_1476,2018-05-25,190,OnlinePurchase,Purchased a product online
CNTID_1201,OPID_1477,ProdID_1477,2018-10-01,139,OnlinePurchase,Purchased a product online
CNTID_1201,OPID_1478,ProdID_1478,2018-11-14,148,OnlinePurchase,Purchased a product online
CNTID_1202,OPID_1479,ProdID_1479,2018-11-12,153,OnlinePurchase,Purchased a product online
CNTID_1202,OPID_1480,ProdID_1480,2018-11-22,63,OnlinePurchase,Purchased a product online
CNTID_1202,OPID_1481,ProdID_1481,2018-11-27,99,OnlinePurchase,Purchased a product online
CNTID_1202,OPID_1482,ProdID_1482,2019-01-06,89,OnlinePurchase,Purchased a product online
CNTID_1204,OPID_1483,ProdID_1483,2018-02-28,75,OnlinePurchase,Purchased a product online
CNTID_1205,OPID_1484,ProdID_1484,2018-02-01,248,OnlinePurchase,Purchased a product online
CNTID_1205,OPID_1485,ProdID_1485,2018-05-25,140,OnlinePurchase,Purchased a product online
CNTID_1205,OPID_1486,ProdID_1486,2018-06-30,188,OnlinePurchase,Purchased a product online
CNTID_1206,OPID_1487,ProdID_1487,2018-07-26,48,OnlinePurchase,Purchased a product online
CNTID_1206,OPID_1488,ProdID_1488,2018-08-20,101,OnlinePurchase,Purchased a product online
CNTID_1206,OPID_1489,ProdID_1489,2018-12-30,196,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1490,ProdID_1490,2018-05-17,165,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1491,ProdID_1491,2018-08-27,228,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1492,ProdID_1492,2018-11-22,52,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1493,ProdID_1493,2018-12-25,128,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1494,ProdID_1494,2019-01-10,126,OnlinePurchase,Purchased a product online
